node,x,y,z,lumped_control_volume,previous_indicator,low_order_indicator,raw_target_indicator,limited_indicator,physical_boundary_transfer,discrete_divergence_source,low_order_interior_transfer,raw_antidiffusive_transfer,limited_antidiffusive_transfer,limited_balance_residual,courant,component_id
509,0.84375,0.109375,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
510,0.859375,0.109375,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
511,0.875,0.109375,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
512,0.890625,0.109375,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
513,0.90625,0.109375,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
514,0.921875,0.109375,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
515,0.9375,0.109375,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
516,0.953125,0.109375,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
517,0.96875,0.109375,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
518,0.984375,0.109375,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
519,1,0.109375,0,0.00012207031249999995,0,0,0,0,-0,0,0,0,0,0,0.49230769230769245,-1
520,0,0.125,0,0.00012207031249999995,0,0,0,0,0,0,0,0,0,0,0.16410256410256413,-1
521,0.015625,0.125,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
522,0.03125,0.125,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
523,0.046875,0.125,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
524,0.0625,0.125,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
525,0.078125,0.125,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
526,0.09375,0.125,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
527,0.109375,0.125,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
528,0.125,0.125,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
529,0.140625,0.125,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
530,0.15625,0.125,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
531,0.171875,0.125,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
532,0.1875,0.125,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
533,0.203125,0.125,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
534,0.21875,0.125,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
535,0.234375,0.125,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
536,0.25,0.125,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
537,0.265625,0.125,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
538,0.28125,0.125,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
539,0.296875,0.125,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
540,0.3125,0.125,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
541,0.328125,0.125,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
542,0.34375,0.125,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
543,0.359375,0.125,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
544,0.375,0.125,0,0.00024414062499999989,0,0,-6.1578680385913279e-38,0,0,0,0,-1.5033857516092101e-41,0,0,0.24615384615384622,-1
545,0.390625,0.125,0,0.00024414062499999989,0,0,-7.8889842921099062e-38,0,0,0,0,-1.9260215556908943e-41,0,0,0.24615384615384622,-1
546,0.40625,0.125,0,0.00024414062499999989,2.1089391693374769e-37,2.8213892892188147e-37,7.6904340782581478e-36,2.9927012955248337e-36,1.7588587915657446e-58,1.0992867447285904e-57,1.7393801754915463e-41,1.8086658079434237e-39,6.6175839028392354e-40,0,0.24615384615384622,-1
547,0.421875,0.125,0,0.00024414062499999989,2.1125218972691621e-37,3.1703133655914867e-37,2.1598242223701053e-33,3.0022817494242397e-36,1.7618467926480194e-58,1.1011542454050121e-57,2.5824987019587994e-41,5.2722343531092408e-37,6.5557871407839102e-40,8.1566305849981557e-56,0.24615384615384622,-1
548,0.4375,0.125,0,0.00024414062499999989,-3.2274812681100455e-36,-1.7268947302452175e-35,1.1210022241818078e-33,-1.4128865342172348e-36,-2.691724771185525e-57,-1.6823279819909528e-56,-3.4280922935405574e-39,2.778982352256493e-37,3.8711085859948566e-39,1.6313261169996311e-55,0.24615384615384622,-1
549,0.453125,0.125,0,0.00024414062499999989,-1.1039778400802884e-32,-1.2641362647434041e-32,-1.7457998382126568e-30,-1.0495505077668167e-31,-9.207193635314643e-54,-5.7544960220716511e-53,-3.9101177896268438e-37,-4.2313439344854055e-34,-2.2537521515929589e-35,0,0.24615384615384622,-1
550,0.46875,0.125,0,0.00024414062499999989,-2.0960736976132577e-33,-3.8434124289855049e-33,-2.9182819153716134e-30,-1.0999011354730259e-32,-1.7481289666477065e-54,-1.0925806041548166e-53,-4.2659636996392745e-37,-7.1153283763247717e-34,-1.7469723939806522e-36,3.3409558876152446e-52,0.24615384615384622,-1
551,0.484375,0.125,0,0.00024414062499999989,2.8412781740816679e-29,2.4884067286847889e-29,4.5532116011387962e-28,8.402364810029674e-29,2.3696307453653784e-50,1.4810192158533613e-49,-8.6150255223847436e-34,1.050871808659745e-31,1.4438374222033406e-32,-2.7369110631344083e-48,0.24615384615384622,-1
552,0.5,0.125,0,0.00024414062499999989,1.3706760609660438e-29,1.6162897155296794e-29,2.9821629538071196e-27,2.8287408014429042e-29,1.1431461254409682e-50,7.1446632840060503e-50,5.9964271133700035e-34,7.241211075810111e-31,2.9600856589678326e-33,6.8422776578360209e-49,0.24615384615384622,-1
553,0.515625,0.125,0,0.00024414062499999989,-1.4388104468768137e-27,-1.9349932771864131e-27,7.9984024468813175e-27,-1.7445218842588496e-27,-1.1999703171528315e-48,-7.4998144822051965e-48,-1.2113838630605452e-31,2.4251454404462222e-30,4.6501804913955906e-32,4.3790577010150533e-47,0.24615384615384622,-1
554,0.53125,0.125,0,0.00024414062499999989,-9.6480285764825789e-26,-7.8662374623798462e-26,-3.7597325757255128e-24,-1.3879006372814934e-25,-8.0464719560189556e-47,-5.0290449725118463e-46,4.350075962164872e-30,-8.9869877956584783e-28,-1.4679611597741911e-29,4.2038953929744512e-45,0.24615384615384622,-1
555,0.546875,0.125,0,0.00024414062499999989,-6.9839761148083648e-26,-7.237321267022746e-26,-1.4269869967490877e-23,-9.6443741228842062e-26,-5.8246477509708487e-47,-3.6404048443567797e-46,-6.1851843802339061e-31,-3.4661857311573842e-27,-5.8765938863805144e-30,-1.4012984643248171e-45,0.24615384615384622,-1
556,0.5625,0.125,0,0.00024414062499999989,1.311897684393652e-23,1.7210263733841665e-23,-4.6660412599553223e-24,9.5193062521048085e-24,1.0941248611525387e-44,6.8382803822033671e-44,9.988493383557476e-28,-5.3408947738762155e-27,-1.8776751664396616e-27,5.3809861030072976e-43,0.24615384615384622,-1
557,0.578125,0.125,0,0.00024414062499999989,1.0180905912490203e-22,1.0512870328334545e-22,1.7453477600109642e-22,1.8099304524474124e-22,8.4908925447633822e-44,5.306807840477113e-43,8.1045999961997499e-28,1.6944841972107159e-26,1.8521567861668884e-26,2.8698592549372254e-42,0.24615384615384622,-1
558,0.59375,0.125,0,0.00024414062499999989,2.6993798170031159e-23,6.323978063360438e-23,9.6062967810350743e-23,1.0845919748781213e-22,2.2512872784294631e-44,1.4070545490184144e-43,8.8491168123958046e-27,8.013473431822841e-27,1.1039896692921812e-26,-5.7397185098744507e-42,0.24615384615384622,-1
559,0.609375,0.125,0,0.00024414062499999989,-5.909087046061087e-23,-1.6161652354119917e-22,-1.2185680532663819e-22,-1.2185680532663819e-22,-4.9281884713426021e-44,-3.0801177945891262e-43,-2.5030677021627991e-26,9.7069624547267962e-27,9.7069624547267962e-27,0,0.24615384615384622,-1
560,0.625,0.125,0,0.00024414062499999989,-2.1612464179000673e-23,-1.1154020257168954e-22,-7.8721705125863131e-23,-7.8721705125863131e-23,-1.8024831242798212e-44,-1.1265519526748881e-43,-2.1955014256027548e-26,8.0123284779849589e-27,8.0123284779849589e-27,0,0.24615384615384622,-1
561,0.640625,0.125,0,0.00024414062499999989,6.1158611275333211e-24,1.30711900034565e-23,7.2133266647486533e-24,7.2133266647486533e-24,5.1006384008394416e-45,3.1878990005246507e-44,1.6980783388484315e-27,-1.4301424166767196e-27,-1.4301424166767196e-27,-1.3452465257518244e-43,0.24615384615384622,-1
562,0.65625,0.125,0,0.00024414062499999989,4.4531223243840936e-24,2.2327721455356207e-23,1.3356535837196461e-23,1.3356535837196461e-23,3.7139114603391803e-45,2.3211946627119871e-44,4.3639158034599868e-27,-2.1902308638085308e-27,-2.1902308638085308e-27,-3.5873240686715317e-43,0.24615384615384622,-1
563,0.671875,0.125,0,0.00024414062499999989,1.0884649106615965e-24,7.0863756270763781e-24,4.147163945544202e-24,4.147163945544202e-24,9.0778155447195645e-46,5.6736347154497288e-45,1.4643336709997019e-27,-7.1758097693656618e-28,-7.1758097693656618e-28,0,0.24615384615384622,-1
564,0.6875,0.125,0,0.00024414062499999989,1.5960797008959012e-25,1.2842451472633047e-24,7.3443843036834838e-25,7.3443843036834838e-25,1.3311331378241157e-46,8.3195821114007222e-46,2.7456962333342629e-28,-1.3423015549193263e-28,-1.3423015549193263e-28,0,0.24615384615384622,-1
565,0.703125,0.125,0,0.00024414062499999989,1.6362938062341087e-26,1.6077760873634305e-25,9.0031482513014148e-26,9.0031482513014148e-26,1.3646717688796891e-47,8.5291985554980573e-47,3.5257487957519999e-29,-1.7272003472492399e-29,-1.7272003472492399e-29,-5.6051938572992683e-45,0.24615384615384622,-1
566,0.71875,0.125,0,0.00024414062499999989,1.2790351443014977e-27,1.5228568054724402e-26,8.3750073480628761e-27,8.3750073480628761e-27,1.0667174477976883e-48,6.6669840487355505e-48,3.4056476832087155e-30,-1.6732325943997858e-30,-1.6732325943997858e-30,0,0.24615384615384622,-1
567,0.734375,0.125,0,0.00024414062499999989,8.175284468347264e-29,1.1670109786088411e-27,6.3245478604422028e-28,6.3245478604422028e-28,6.8182009086685445e-50,4.2613755679178395e-49,2.6495559910287302e-31,-1.305068829503468e-31,-1.305068829503468e-31,0,0.24615384615384622,-1
568,0.75,0.125,0,0.00024414062499999989,4.4300470410612502e-30,7.5767496959164677e-29,4.0560453181187202e-29,4.0560453181187202e-29,3.6946666354858369e-51,2.3091666471786483e-50,1.7416369608911961e-32,-8.5954696723577779e-33,-8.5954696723577779e-33,0,0.24615384615384622,-1
569,0.765625,0.125,0,0.00024414062499999989,1.922086880923857e-31,4.1229241369825525e-30,2.178955345864897e-30,2.178955345864897e-30,1.6030236707719486e-52,1.0018897942324678e-51,9.5964732638920038e-34,-4.7460175564395871e-34,-4.7460175564395871e-34,8.5528470722950261e-50,0.24615384615384622,-1
570,0.78125,0.125,0,0.00024414062499999989,5.6027780704521068e-33,1.7133438835048405e-31,8.9129381859082797e-32,8.9129381859082797e-32,4.6727262737987056e-54,2.9204539211241905e-53,4.0461818916023408e-35,-2.0069581662939751e-35,-2.0069581662939751e-35,0,0.24615384615384622,-1
571,0.796875,0.125,0,0.00024414062499999989,7.7458694084655549e-35,4.5934331218886418e-33,2.3449747665155332e-33,2.3449747665155332e-33,6.4600680311133575e-56,4.037542519445848e-55,1.102532819288082e-36,-5.4894002816726261e-37,-5.4894002816726261e-37,8.3523897190381114e-53,0.24615384615384622,-1
572,0.8125,0.125,0,0.00024414062499999989,6.2252801783724756e-39,5.7552766862295e-35,2.8780262259566326e-35,2.8780262259566326e-35,5.1918940720941442e-60,3.2449337950588399e-59,1.4049448628446438e-38,-7.0245372565255527e-39,-7.0245372565255527e-39,0,0.24615384615384622,-1
573,0.828125,0.125,0,0.00024414062499999989,0,9.0384092236540696e-39,4.5192046118270348e-39,4.5192046118270348e-39,0,0,2.2066428768686684e-42,-1.1033214384343342e-42,-1.1033214384343342e-42,0,0.24615384615384622,-1
574,0.84375,0.125,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
575,0.859375,0.125,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
576,0.875,0.125,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
577,0.890625,0.125,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
578,0.90625,0.125,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
579,0.921875,0.125,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
580,0.9375,0.125,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
581,0.953125,0.125,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
582,0.96875,0.125,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
583,0.984375,0.125,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
584,1,0.125,0,0.00012207031249999995,0,0,0,0,-0,0,0,0,0,0,0.49230769230769245,-1
585,0,0.140625,0,0.00012207031249999995,0,0,0,0,0,0,0,0,0,0,0.16410256410256413,-1
586,0.015625,0.140625,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
587,0.03125,0.140625,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
588,0.046875,0.140625,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
589,0.0625,0.140625,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
590,0.078125,0.140625,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
591,0.09375,0.140625,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
592,0.109375,0.140625,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
593,0.125,0.140625,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
594,0.140625,0.140625,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
595,0.15625,0.140625,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
596,0.171875,0.140625,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
597,0.1875,0.140625,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
598,0.203125,0.140625,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
599,0.21875,0.140625,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
600,0.234375,0.140625,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
601,0.25,0.140625,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
602,0.265625,0.140625,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
603,0.28125,0.140625,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
604,0.296875,0.140625,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
605,0.3125,0.140625,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
606,0.328125,0.140625,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
607,0.34375,0.140625,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
608,0.359375,0.140625,0,0.00024414062499999989,0,0,-2.4690741507764048e-37,0,0,0,0,-6.028013063418954e-41,0,0,0.24615384615384622,-1
609,0.375,0.140625,0,0.00024414062499999989,0,0,-4.9322841613800409e-37,0,0,0,0,-1.2041709378369234e-40,0,0,0.24615384615384622,-1
610,0.390625,0.140625,0,0.00024414062499999989,3.0019606688132719e-36,2.7568313343376413e-36,3.1117851180783983e-34,1.2027744336939716e-35,2.5036402144949135e-57,1.5647751340593209e-56,-5.9846028924714515e-41,7.5298261834351086e-38,2.2634064947758961e-39,0,0.24615384615384622,-1
611,0.40625,0.140625,0,0.00024414062499999989,3.0023041746685883e-36,3.2497322870296389e-36,2.9532601685724727e-32,1.2037024126655194e-35,2.5039266989522949e-57,1.5649541868451841e-56,6.0407253994397188e-41,7.2093144417572471e-36,2.1453349217835818e-39,0,0.24615384615384622,-1
612,0.421875,0.140625,0,0.00024414062499999989,-3.6250469994798803e-34,-8.8913206125484149e-34,1.0137174623978629e-32,-1.2809980283637267e-34,-3.0232952555370353e-55,-1.8895595347106471e-54,-1.2857113313155597e-37,2.6919694055745764e-36,1.857988912154464e-37,1.0440487148797639e-53,0.24615384615384622,-1
613,0.4375,0.140625,0,0.00024414062499999989,-1.0526458773740656e-31,-1.3841151690831329e-31,-9.6609124491937055e-30,-1.4263004490306165e-30,-8.7790842085143996e-53,-5.4869276303214999e-52,-8.0925120046158958e-36,-2.3248293291712373e-33,-3.1442600881892158e-34,0,0.24615384615384622,-1
614,0.453125,0.140625,0,0.00024414062499999989,-1.1008727546377213e-32,-2.9914104854877991e-32,-8.9963801071106826e-30,-1.0471544394244139e-31,-9.1812971708332242e-54,-5.7383107317707646e-53,-4.6155706319581962e-36,-2.1890786138319827e-33,-1.8262045675674649e-35,2.6727647100921956e-51,0.24615384615384622,-1
615,0.46875,0.140625,0,0.00024414062499999989,8.4474757395854871e-29,8.2733208470557892e-29,6.9911263479873305e-27,4.6305356287881412e-28,7.0452088837516769e-50,4.4032555523447968e-49,-4.2518284309008304e-34,1.6866194188273365e-30,9.2851649025453126e-32,1.0947644252537633e-47,0.24615384615384622,-1
616,0.484375,0.140625,0,0.00024414062499999989,2.8458247842995428e-29,3.9402268222836037e-29,5.5007902299031047e-27,9.608442748967975e-29,2.3734226258851205e-50,1.4833891411782005e-49,2.6718799755470227e-33,1.3333466703320962e-30,1.383841778975676e-32,-2.7369110631344083e-48,0.24615384615384622,-1
617,0.5,0.140625,0,0.00024414062499999989,-2.0795669044993006e-26,-2.9470986069897842e-26,-1.6548408982991826e-26,-2.3803349224921668e-26,-1.7343622736054595e-47,-1.0839764210034122e-46,-2.1179973205334067e-30,3.1549260466079127e-30,1.3837004016055104e-30,5.254869241218064e-46,0.24615384615384622,-1
618,0.515625,0.140625,0,0.00024414062499999989,-1.3881944211191297e-25,-1.1557521735171411e-25,-1.3074673851492102e-23,-1.8315741678095908e-25,-1.1577564670843214e-46,-7.2359779192770077e-46,5.6748595605954189e-30,-3.1638424399756792e-27,-1.6499560407530502e-29,1.4012984643248171e-45,0.24615384615384622,-1
619,0.53125,0.140625,0,0.00024414062499999989,-9.4861727136354806e-26,-9.3799919216619713e-26,-2.7911572620256694e-23,-1.3101694954440516e-25,-7.9114838959202321e-47,-4.9446774349501448e-46,2.5923044915407478e-31,-6.791448413339859e-27,-9.0861890448694893e-30,0,0.24615384615384622,-1
620,0.546875,0.140625,0,0.00024414062499999989,1.7878777298115528e-22,1.6063925712048703e-22,1.2585767175949469e-22,1.5876239962388568e-22,1.4910930144616442e-43,9.3193313403852748e-43,-4.4307900050459604e-27,-8.4915979885235152e-27,-4.5821716225618979e-28,2.152394441202919e-42,0.24615384615384622,-1
621,0.5625,0.140625,0,0.00024414062499999989,6.3934099025700251e-22,5.3757587951660564e-22,2.503951421554398e-21,6.3977624140392049e-22,5.3321145430436606e-43,3.3325715894022882e-42,-2.4844997739354708e-26,4.8007215381782025e-25,2.4951260226395211e-26,1.7174313978764958e-41,0.24615384615384622,-1
622,0.578125,0.140625,0,0.00024414062499999989,6.3743128379196345e-22,6.1224610617503278e-22,3.4012992227354648e-21,6.4020720782948128e-22,5.3161875592113145e-43,3.3226172245070716e-42,-6.1487250041334709e-27,6.8092117103526137e-25,6.8264408336055765e-27,1.7667571038207294e-41,0.24615384615384622,-1
623,0.59375,0.140625,0,0.00024414062499999989,-2.963468734899073e-21,-5.9076092374266107e-21,-4.6832267689739494e-21,-4.3907310770896873e-21,-2.4715378772849575e-42,-1.5447111733030985e-41,-7.1878430237488695e-25,2.9892150108707529e-25,3.7033158211350647e-25,1.8367099231598242e-40,0.24615384615384622,-1
624,0.609375,0.140625,0,0.00024414062499999989,-2.0851955704926944e-21,-6.9679315541727105e-21,-5.5045010894507151e-21,-5.5045010894507151e-21,-1.7390565904502541e-42,-1.0869103690314088e-41,-1.1920742147656283e-24,3.5728282830126837e-25,3.5728282830126837e-25,-3.6734198463196485e-40,0.24615384615384622,-1
625,0.625,0.140625,0,0.00024414062499999989,2.9342589624621253e-22,-1.2895678105794492e-23,-1.3343826873039654e-22,-1.3343826873039654e-22,2.4471768782588452e-43,1.5294855489117781e-42,-7.4785540613282928e-26,-2.9429343414209474e-26,-2.9429343414209474e-26,0,0.24615384615384622,-1
626,0.640625,0.140625,0,0.00024414062499999989,4.38090264403687e-22,1.7728488054344483e-21,1.0899950797831102e-21,1.0899950797831102e-21,3.6536801262402046e-43,2.2835500789001278e-42,3.2586878443133807e-25,-1.6671233536409614e-25,-1.6671233536409614e-25,-2.2958874039497803e-41,0.24615384615384622,-1
627,0.65625,0.140625,0,0.00024414062499999989,1.3484113293068531e-22,7.2128413796341058e-22,4.3411698923298176e-22,4.3411698923298176e-22,1.1245773020296594e-43,7.0286081376853704e-43,1.4317456177556765e-25,-7.0109167170514826e-26,-7.0109167170514826e-26,-1.1479437019748901e-41,0.24615384615384622,-1
628,0.671875,0.140625,0,0.00024414062499999989,2.3981258028329878e-23,1.5686469294648659e-22,9.2168670608071645e-23,9.2168670608071645e-23,2.000040927173131e-44,1.2500255794832068e-43,3.2442244853065586e-26,-1.5794927328714579e-26,-1.5794927328714579e-26,2.8698592549372254e-42,0.24615384615384622,-1
629,0.6875,0.140625,0,0.00024414062499999989,2.9729808824437509e-24,2.3324126122450915e-23,1.3403304380582494e-23,1.3403304380582494e-23,2.4794710242333749e-45,1.549669390145859e-44,4.9685413183611218e-27,-2.4220756205733443e-27,-2.4220756205733443e-27,3.5873240686715317e-43,0.24615384615384622,-1
630,0.703125,0.140625,0,0.00024414062499999989,2.814305012608723e-25,2.6238439589048898e-24,1.4786060225656559e-24,1.4786060225656559e-24,2.3471350836209404e-46,1.4669594272630876e-45,5.7187828555762122e-28,-2.7959910555157065e-28,-2.7959910555157065e-28,-4.4841550858394146e-44,0.24615384615384622,-1
631,0.71875,0.140625,0,0.00024414062499999989,2.1760669269185275e-26,2.3871311931876305e-25,1.323379566590525e-25,1.323379566590525e-25,1.8148434535684027e-47,1.1342771584802514e-46,5.2966906750385178e-29,-2.5970498696218387e-29,-2.5970498696218387e-29,0,0.24615384615384622,-1
632,0.734375,0.140625,0,0.00024414062499999989,1.4342315190194601e-27,1.8418805259156312e-26,1.0071886432307089e-26,1.0071886432307089e-26,1.1961514836677568e-48,7.4759467729234801e-48,4.1466244482755965e-30,-2.0378219792112349e-30,-2.0378219792112349e-30,0,0.24615384615384622,-1
633,0.75,0.140625,0,0.00024414062499999989,7.9029325408434551e-29,1.2139236583353306e-27,6.5497400778692389e-28,6.5497400778692389e-28,6.591058945991433e-50,4.1194118412446449e-49,2.7707381174973035e-31,-1.3646231702841953e-31,-1.3646231702841953e-31,-2.1895288505075267e-47,0.24615384615384622,-1
634,0.765625,0.140625,0,0.00024414062499999989,3.2952897293748173e-30,6.478965973160197e-29,3.4417600033520031e-29,3.4417600033520031e-29,2.7482771411979592e-51,1.7176732132487247e-50,1.501327392632498e-32,-7.4150536372270332e-33,-7.4150536372270332e-33,2.7369110631344083e-48,0.24615384615384622,-1
635,0.78125,0.140625,0,0.00024414062499999989,8.7844620487665218e-32,2.5245619074380234e-30,1.3166642863017326e-30,1.3166642863017326e-30,7.3262560287608682e-53,4.5789100179755424e-52,5.9490168138436452e-34,-2.9489688016022712e-34,-2.9489688016022712e-34,4.276423536147513e-50,0.24615384615384622,-1
636,0.796875,0.140625,0,0.00024414062499999989,1.0884702537769255e-33,6.1718174128008345e-32,3.1537180786869968e-32,3.1537180786869968e-32,9.0778601063906996e-55,5.6736625664941874e-54,1.4802173797419772e-35,-7.3684065774263589e-36,-7.3684065774263589e-36,2.6727647100921956e-51,0.24615384615384622,-1
637,0.8125,0.140625,0,0.00024414062499999989,1.9528246438550686e-37,7.0139373212226012e-34,3.5081854205817026e-34,3.5081854205817026e-34,1.628659016423767e-58,1.0179118852648544e-57,1.7119102774850447e-37,-8.5589646011740646e-38,-8.5589646011740646e-38,-1.0440487148797639e-53,0.24615384615384622,-1
638,0.828125,0.140625,0,0.00024414062499999989,0,2.1394743658738555e-37,1.0697371829369277e-37,1.0697371829369277e-37,0,0,5.2233260885592154e-41,-2.6116630442796077e-41,-2.6116630442796077e-41,0,0.24615384615384622,-1
639,0.84375,0.140625,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
640,0.859375,0.140625,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
641,0.875,0.140625,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
642,0.890625,0.140625,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
643,0.90625,0.140625,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
644,0.921875,0.140625,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
645,0.9375,0.140625,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
646,0.953125,0.140625,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
647,0.96875,0.140625,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
648,0.984375,0.140625,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
649,1,0.140625,0,0.00012207031249999995,0,0,0,0,-0,0,0,0,0,0,0.49230769230769245,-1
650,0,0.15625,0,0.00012207031249999995,0,0,0,0,0,0,0,0,0,0,0.16410256410256413,-1
651,0.015625,0.15625,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
652,0.03125,0.15625,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
653,0.046875,0.15625,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
654,0.0625,0.15625,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
655,0.078125,0.15625,0,0.00024414062499999989,0,0,0,0,0,0,0,0,0,0,0.24615384615384622,-1
