step,time,previous_measure,low_order_measure,raw_target_measure,limited_measure,cumulative_boundary_transfer,cumulative_discrete_divergence_source,accounted_measure,raw_measure_error,accounted_balance_error,minimum_indicator,maximum_indicator,maximum_courant,maximum_local_balance_residual,maximum_component_balance_residual,components
88,0.61971830985915499,0.014160156252866188,0.014160156253093933,0.014160156253093933,0.014160156253093933,-8.3275352057095323e-18,3.0939361895480106e-12,0.014160156253093919,3.0939417694497706e-12,1.3877787807814457e-17,-1.472346550235315e-16,0.99734235231610857,0.3990427591475274,6.4586262228140401e-21,7.8681517124389453e-17,1
89,0.62676056338028174,0.014160156253093933,0.014160156253335875,0.014160156253335875,0.014160156253335875,-8.3445723187688088e-18,3.3358788199615935e-12,0.014160156253335861,3.3358836526442559e-12,1.3877787807814457e-17,-1.474514954580286e-16,0.99733851411426333,0.39681664223542995,4.8174998875088332e-21,9.8489352106570875e-17,1
90,0.63380281690140849,0.014160156253335875,0.014160156253592258,0.014160156253592258,0.014160156253592258,-8.3584427936193339e-18,3.5922623763567342e-12,0.014160156253592245,3.5922671087762481e-12,1.3877787807814457e-17,-1.4755991567527715e-16,0.99733851411426333,0.39456894447777119,5.7174723939665273e-21,6.7096234573645661e-17,1
91,0.64084507042253525,0.014160156253592258,0.014160156253863066,0.014160156253863066,0.014160156253863066,-8.3692481105287957e-18,3.8630689864110973e-12,0.014160156253863052,3.8630747906109875e-12,1.3877787807814457e-17,-1.478851763270228e-16,0.99733851411426333,0.39229978811543809,6.5115657820174339e-21,6.0817875640779543e-17,1
92,0.647887323943662,0.014160156253863066,0.014160156254148517,0.014160156254148517,0.014160156254148517,-8.3770972580112031e-18,4.1485194674511108e-12,0.014160156254148503,4.148525273306447e-12,1.3877787807814457e-17,-1.4831885719601701e-16,0.99733851411426333,0.39000929655634176,4.6586812098986519e-21,8.0697255451619329e-17,1
93,0.65492957746478875,0.014160156254148517,0.014160156254448528,0.014160156254448528,0.014160156254448528,-8.3820800382684345e-18,4.4485321520631337e-12,0.014160156254448514,4.448537024859256e-12,1.3877787807814457e-17,-1.4853569763051411e-16,0.99731812113002327,0.38769759436870693,6.1409888675936775e-21,1.1122109380312215e-16,1
94,0.6619718309859155,0.014160156254448528,0.014160156254763048,0.014160156254763048,0.014160156254763048,-8.3842952851673165e-18,4.7630517358840835e-12,0.014160156254763035,4.7630562688416589e-12,1.214306433183765e-17,-1.4875253806501121e-16,0.99731812113002327,0.38536480727429667,5.4858618224516795e-21,9.6697311967631168e-17,1
95,0.66901408450704225,0.014160156254763048,0.014160156255091956,0.014160156255091956,0.014160156255091956,-8.3838530894607882e-18,5.0919599586398644e-12,0.014160156255091942,5.0919650440572894e-12,1.3877787807814457e-17,-1.4918621893400541e-16,0.99731812113002327,0.3830110621415751,6.8292031372377965e-21,1.0165148216438831e-16,1
96,0.676056338028169,0.014160156255091956,0.014160156255435413,0.014160156255435413,0.014160156255435413,-8.3808568646196073e-18,5.4354155065084914e-12,0.014160156255435399,5.4354212103424615e-12,1.3877787807814457e-17,-1.4940305936850251e-16,0.99731812113002327,0.3806364869788082,5.6115932755597397e-21,5.3174445720327059e-17,1
97,0.68309859154929575,0.014160156255435413,0.014160156255793099,0.014160156255793099,0.014160156255793099,-8.3753955139924473e-18,5.7931025325526577e-12,0.014160156255793085,5.7931073133010713e-12,1.3877787807814457e-17,-1.4961989980299961e-16,0.99706871881411696,0.37824121092710139,6.1409888675936775e-21,7.1555993955196186e-17,1
98,0.6901408450704225,0.014160156255793099,0.014160156256164822,0.014160156256164822,0.014160156256164822,-8.3675573381094812e-18,6.1648254251965417e-12,0.014160156256164808,6.1648307986272854e-12,1.3877787807814457e-17,-1.5005358067199381e-16,0.99706871881411696,0.37582536425337659,5.6215194429103761e-21,2.0586571529515735e-17,1
99,0.69718309859154937,0.014160156256164822,0.014160156256550722,0.014160156256550722,0.014160156256550722,-8.3574258990718211e-18,6.5507246917644647e-12,0.014160156256550708,6.550730444199182e-12,1.3877787807814457e-17,-1.5178830414797062e-16,0.99706871881411696,0.37338907834328761,5.5057141571529522e-21,6.107614277961816e-17,1
100,0.70422535211267612,0.014160156256550722,0.014160156256950608,0.014160156256950608,0.014160156256950608,-8.3450947091699395e-18,6.9506114094577739e-12,0.014160156256950595,6.9506171651578796e-12,1.3877787807814457e-17,-1.5352302762394743e-16,0.99706871881411696,0.37093248569407461,5.9027608511784055e-21,5.9924926892924099e-17,1
101,0.71126760563380287,0.014160156256950608,0.014160156257364137,0.014160156257364137,0.014160156257364137,-8.3306627879404432e-18,7.3641408065052943e-12,0.014160156257364123,7.3641457515316588e-12,1.3877787807814457e-17,-1.5395670849294163e-16,0.99706871880620551,0.36845571990735848,5.5057141571529522e-21,4.8108472292712386e-17,1
102,0.71830985915492962,0.014160156257364137,0.014160156257790686,0.014160156257790686,0.014160156257790686,-8.3142148562627688e-18,7.7906903742185211e-12,0.014160156257790673,7.79069517231612e-12,1.3877787807814457e-17,-1.5406512871019018e-16,0.99706871880620551,0.36595891568187461,5.082197683525802e-21,4.0485897857324351e-17,1
103,0.72535211267605637,0.014160156257790686,0.01416015625822978,0.01416015625822978,0.01416015625822978,-8.2958337283634438e-18,8.2297838878451511e-12,0.014160156258229768,8.2297883785553694e-12,1.214306433183765e-17,-1.5612511283791264e-16,0.99706220964382786,0.36344220880614758,6.3428209370566162e-21,4.5265605633329135e-17,1
104,0.73239436619718312,0.01416015625822978,0.014160156258680716,0.014160156258680716,0.014160156258680716,-8.2756030835325854e-18,8.680719198329185e-12,0.014160156258680702,8.6807245419651125e-12,1.3877787807814457e-17,-1.5785983631388945e-16,0.99706220964382786,0.36090573615110644,5.9027608511784055e-21,2.8966942267010241e-17,1
105,0.73943661971830987,0.014160156258680716,0.01416015625914308,0.01416015625914308,0.01416015625914308,-8.2536001376205572e-18,9.1430846058541871e-12,0.014160156259143068,9.1430890636345907e-12,1.214306433183765e-17,-1.5872719805187785e-16,0.99706220964382786,0.35834963566264033,6.246867986000465e-21,2.9014618501825354e-17,1
106,0.74647887323943662,0.01416015625914308,0.014160156259616289,0.014160156259616289,0.014160156259616289,-8.2299041389237618e-18,9.6162930125251936e-12,0.014160156259616277,9.6162973417524e-12,1.214306433183765e-17,-1.6046192152785466e-16,0.99706220964382786,0.35577404635409737,5.3998350387461647e-21,6.4081971218730627e-17,1
107,0.75352112676056338,0.014160156259616289,0.014160156260099597,0.014160156260099597,0.014160156260099597,-8.2045971175989003e-18,1.0099600348458122e-11,0.014160156260099583,1.0099605179947346e-11,1.3877787807814457e-17,-1.6132928326584306e-16,0.99706220964382786,0.35317910829872301,5.1351372427291958e-21,1.0550914276219623e-16,1
108,0.76056338028169013,0.014160156260099597,0.014160156260592355,0.014160156260592355,0.014160156260592355,-8.177762894146178e-18,1.0592358650360322e-11,0.014160156260592341,1.0592363791639414e-11,1.3877787807814457e-17,-1.6219664500383146e-16,0.99706220963639436,0.35056496262204367,5.5851234959580429e-21,7.7059846529455891e-17,1
109,0.76760563380281688,0.014160156260592355,0.014160156261093723,0.014160156261093723,0.014160156261093723,-8.1494819106480248e-18,1.1093727053452492e-11,0.014160156261093711,1.1093731835942755e-11,1.214306433183765e-17,-1.6306400674181987e-16,0.99706044321717024,0.34793175149419053,5.7704119531699211e-21,9.4520276703826507e-17,1
110,0.77464788732394363,0.014160156261093723,0.014160156261603461,0.014160156261603461,0.014160156261603461,-8.1198340381691975e-18,1.1603465657934602e-11,0.014160156261603449,1.1603469921017684e-11,1.214306433183765e-17,-1.6479873021779667e-16,0.99706044321717024,0.34527961812216806,5.5851234959580429e-21,8.0310027960151552e-17,1
111,0.78169014084507049,0.014160156261603461,0.014160156262121313,0.014160156262121313,0.014160156262121313,-8.0888902961636478e-18,1.2121316257575746e-11,0.014160156262121299,1.2121321307789756e-11,1.3877787807814457e-17,-1.6523241108679088e-16,0.99706044321717024,0.34260870674206589,6.8292031372377965e-21,6.0085612245758174e-17,1
112,0.78873239436619724,0.014160156262121313,0.014160156262646962,0.014160156262646962,0.014160156262646962,-8.0567237589570349e-18,1.264696566896243e-11,0.014160156262646949,1.2646970276586345e-11,1.214306433183765e-17,-1.6653345369377348e-16,0.99706044321717024,0.33991916261121391,5.8233515123733148e-21,4.720988089353432e-17,1
113,0.79577464788732399,0.014160156262646962,0.014160156263180091,0.014160156263180091,0.014160156263180091,-8.0234020953974706e-18,1.3180094878011305e-11,0.014160156263180079,1.3180099373011345e-11,1.214306433183765e-17,-1.6740081543176188e-16,0.99706044321717024,0.33721113200028335,5.9292306307801024e-21,8.0557828550054988e-17,1
114,0.80281690140845074,0.014160156263180091,0.014160156263720119,0.014160156263720119,0.014160156263720119,-7.9889962271610997e-18,1.3720123146646069e-11,0.014160156263720107,1.3720127464700305e-11,1.214306433183765e-17,-1.6826817716975029e-16,0.99706044321717024,0.33448476218533102,5.7704119531699211e-21,2.94787317074469e-17,1
115,0.8098591549295775,0.014160156263720119,0.014160156264266695,0.014160156264266695,0.014160156264266695,-7.9535740261472871e-18,1.4266700798394121e-11,0.014160156264266683,1.4266704137511077e-11,1.214306433183765e-17,-1.700029006457271e-16,0.99622843245742554,0.33174020143979011,5.9292306307801024e-21,6.9546351483791731e-17,1
116,0.81690140845070425,0.014160156264266695,0.014160156264819142,0.014160156264819142,0.014160156264819142,-7.9172003551250633e-18,1.481914645385083e-11,0.01416015626481913,1.4819151114564555e-11,1.214306433183765e-17,-1.702197410802242e-16,0.99622469812931513,0.3289775990264065,6.1409888675936775e-21,8.9951947049294436e-17,1
117,0.823943661971831,0.014160156264819142,0.014160156265376513,0.014160156265376513,0.014160156265376513,-7.8799377853491919e-18,1.5376516764734746e-11,0.0141601562653765,1.5376521236842855e-11,1.214306433183765e-17,-1.717376241217039e-16,0.99622469812931513,0.32619710518912076,5.6115932755597397e-21,7.19640196236216e-17,1
118,0.83098591549295775,0.014160156265376513,0.014160156265937772,0.014160156265937772,0.014160156265937772,-7.8418442292281535e-18,1.5937775836134061e-11,0.01416015626593776,1.5937780609154295e-11,1.214306433183765e-17,-1.7520707107365752e-16,0.99622469812931513,0.32339887114489724,5.1880768019325896e-21,3.5876653626647511e-17,1
119,0.8380281690140845,0.014160156265937772,0.014160156266501909,0.014160156266501909,0.014160156266501909,-7.802978232855311e-18,1.6501913839121863e-11,0.014160156266501897,1.6501917887712381e-11,1.214306433183765e-17,-1.7542391150815462e-16,0.99622469812931513,0.32058304907550056,5.2939559203393771e-21,3.4621278032772127e-17,1
120,0.84507042253521125,0.014160156266501909,0.014160156267068376,0.014160156267068376,0.014160156267068376,-7.7634010952684336e-18,1.7068380806811268e-11,0.014160156267068364,1.7068384899898703e-11,1.214306433183765e-17,-1.7694179454963432e-16,0.99622469812931513,0.31774979211921833,6.2998075452038588e-21,4.7723602976848724e-17,1
121,0.852112676056338,0.014160156267068376,0.01416015626763624,0.01416015626763624,0.01416015626763624,-7.7231696221914197e-18,1.7636243998586012e-11,0.014160156267636228,1.7636248364483187e-11,1.214306433183765e-17,-1.7780915628762273e-16,0.99622469812931513,0.31489925436253402,5.5454188265554975e-21,6.0217925187259406e-17,1
122,0.85915492957746475,0.01416015626763624,0.014160156268204898,0.014160156268204898,0.014160156268204898,-7.6823413632570004e-18,1.8204902138648258e-11,0.014160156268204886,1.8204906332419668e-11,1.214306433183765e-17,-1.7867651802561113e-16,0.99622469812931513,0.31203159083174525,6.1409888675936775e-21,9.0571351756846054e-17,1
123,0.86619718309859162,0.014160156268204898,0.014160156268773644,0.014160156268773644,0.014160156268773644,-7.6409686369098581e-18,1.877364885746773e-11,0.014160156268773632,1.8773652771253424e-11,1.214306433183765e-17,-1.8214596497756474e-16,0.99622469810887837,0.30914695748453447,5.5057141571529522e-21,9.6362150351694169e-17,1
124,0.87323943661971837,0.014160156268773644,0.014160156269341985,0.014160156269341985,0.014160156269341985,-7.5991021959291724e-18,1.934198933129799e-11,0.014160156269341972,1.9341993284793801e-11,1.214306433183765e-17,-1.8561541192951836e-16,0.99622469810887837,0.30624551120148646,4.393983413881683e-21,1.2145901818540178e-16,1
125,0.88028169014084512,0.014160156269341985,0.014160156269909319,0.014160156269909319,0.014160156269909319,-7.5567917361831462e-18,1.9909324243497202e-11,0.014160156269909309,1.9909327658718112e-11,1.0408340855860843e-17,-1.8735013540549517e-16,0.99622469810887837,0.30332740977755546,5.7174723939665273e-21,4.1611056908488138e-17,1
126,0.88732394366197187,0.014160156269909319,0.014160156270475108,0.014160156270475108,0.014160156270475108,-7.5140883656751187e-18,2.0475112434409524e-11,0.014160156270475096,2.0475116394025328e-11,1.214306433183765e-17,-1.8908485888147197e-16,0.99622469809535796,0.30039281191348549,6.4321564432123432e-21,7.636679411918304e-17,1
127,0.89436619718309862,0.014160156270475108,0.014160156271038633,0.014160156271038633,0.014160156271038633,-7.4710395372290838e-18,2.103863704597076e-11,0.01416015627103862,2.1038641315196394e-11,1.214306433183765e-17,-1.9255430583342559e-16,0.99622469809535796,0.29744187720717757,4.6586812098986519e-21,7.3427318360647427e-17,1
128,0.90140845070422537,0.014160156271038633,0.014160156271599679,0.014160156271599679,0.014160156271599679,-7.4276900658588966e-18,2.1599683981739623e-11,0.014160156271599668,2.1599687316520289e-11,1.0408340855860843e-17,-1.9428902930940239e-16,0.99622469809535796,0.29447476614501095,5.3998350387461647e-21,7.4244027099290081e-17,1
129,0.90845070422535212,0.014160156271599679,0.014160156272158513,0.014160156272158513,0.014160156272158513,-7.3840843372749663e-18,2.2158517324188459e-11,0.014160156272158501,2.2158521545412313e-11,1.214306433183765e-17,-1.960237527853792e-16,0.99622469809535796,0.29149164009311507,3.8066851789690334e-21,8.9842258053308503e-17,1
130,0.91549295774647887,0.014160156272158513,0.014160156272714976,0.014160156272714976,0.014160156272714976,-7.3402674797263308e-18,2.2714980360648612e-11,0.014160156272714964,2.2714984407312677e-11,1.214306433183765e-17,-1.9775847626135601e-16,0.99622469806213398,0.28849266128859324,3.8116482626443515e-21,1.5929121724007945e-16,1
131,0.92253521126760563,0.014160156272714976,0.014160156273268349,0.014160156273268349,0.014160156273268349,-7.2962812712070222e-18,2.3268354901337882e-11,0.014160156273268339,2.3268357726702327e-11,1.0408340855860843e-17,-1.9949319973733282e-16,0.99622469806213398,0.28547799283069974,4.8704394467122269e-21,4.7966122264110253e-17,1
132,0.92957746478873238,0.014160156273268349,0.014160156273817791,0.014160156273817791,0.014160156273817791,-7.2521650572551678e-18,2.3817795942390065e-11,0.014160156273817779,2.3817800162695413e-11,1.214306433183765e-17,-1.9971004017182992e-16,0.99622469806213398,0.28244779867196956,5.7704119531699211e-21,4.4530082901125062e-17,1
133,0.93661971830985913,0.014160156273817791,0.01416015627436284,0.01416015627436284,0.01416015627436284,-7.2079574966533674e-18,2.4362844910617805e-11,0.014160156274362829,2.436284854412385e-11,1.0408340855860843e-17,-2.0122792321330962e-16,0.99622469806213398,0.27940224360930177,3.5998900258307764e-21,6.2264713212196927e-17,1
134,0.94366197183098599,0.01416015627436284,0.01416015627490301,0.01416015627490301,0.01416015627490301,-7.1636972421567906e-18,2.4903015371326054e-11,0.014160156274903,2.490301888313784e-11,1.0408340855860843e-17,-2.0296264668928643e-16,0.99622469806213398,0.27634149327499719,4.3410438546782892e-21,8.9511124690632363e-17,1
135,0.95070422535211274,0.01416015627490301,0.01416015627543774,0.01416015627543774,0.01416015627543774,-7.1194212041600863e-18,2.5437745560792817e-11,0.01416015627543773,2.5437749129331166e-11,1.0408340855860843e-17,-2.0469737016526324e-16,0.9962246980621331,0.27326571412775036,4.7116207691020456e-21,8.401000487554729e-17,1
136,0.95774647887323949,0.01416015627543774,0.01416015627596692,0.01416015627596692,0.01416015627596692,-7.0751646840563488e-18,2.5966925496960881e-11,0.014160156275966909,2.5966928260401367e-11,1.0408340855860843e-17,-2.0643209364124004e-16,0.9962246980621331,0.27017507344359704,4.3410438546782892e-21,2.3930362948031885e-17,1
137,0.96478873239436624,0.01416015627596692,0.014160156276490391,0.014160156276490391,0.014160156276490391,-7.030962927368156e-18,2.6490396107390277e-11,0.014160156276490381,2.6490400151235605e-11,1.0408340855860843e-17,-2.0990154059319366e-16,0.9962246980621331,0.26706973930681627,3.9704669402545328e-21,8.1952498929241252e-17,1
138,0.971830985915493,0.014160156276490391,0.014160156277008056,0.014160156277008056,0.014160156277008056,-6.9868516321611731e-18,2.7008060942509349e-11,0.014160156277008045,2.7008064187872272e-11,1.0408340855860843e-17,-2.1163626406917047e-16,0.99622469804642455,0.26394988060078967,5.6115932755597397e-21,8.9164544789841956e-17,1
139,0.97887323943661975,0.014160156277008056,0.014160156277519943,0.014160156277519943,0.014160156277519943,-6.9428638186336311e-18,2.7519947622985166e-11,0.014160156277519933,2.7519951595333936e-11,1.0408340855860843e-17,-2.1337098754514727e-16,0.99622469804642455,0.26081566699881664,3.7322389238392609e-21,1.0790323298461998e-17,1
140,0.9859154929577465,0.014160156277519943,0.014160156278025759,0.014160156278025759,0.014160156278025759,-6.8990322224428461e-18,2.8025763859138596e-11,0.014160156278025748,2.8025767470629681e-11,1.0408340855860843e-17,-2.1510571102112408e-16,0.99622469804642455,0.25766726895488651,5.9821701899834961e-21,7.7388337463665229e-17,1
141,0.99295774647887325,0.014160156278025759,0.014160156278525241,0.014160156278525241,0.014160156278525241,-6.8553873676050079e-18,2.8525246012993627e-11,0.014160156278525231,2.8525249870514635e-11,1.0408340855860843e-17,-2.1684043449710089e-16,0.99622469804642455,0.25450485769440839,5.1351372427291958e-21,5.8792152623170692e-17,1
142,1,0.014160156278525241,0.014160156279018185,0.014160156279018185,0.014160156279018185,-6.8119577724022136e-18,2.9018190962245951e-11,0.014160156279018175,2.9018194097618633e-11,1.0408340855860843e-17,-2.1857515797307769e-16,0.99622469804642455,0.25132860520489936,4.5528020914918643e-21,8.9428075498638098e-17,1
143,1.0070422535211268,0.014160156279018185,0.014160156279504121,0.014160156279504121,0.014160156279504121,-6.7687715739840971e-18,2.9504127454943048e-11,0.014160156279504113,2.9504130041879684e-11,8.6736173798840355e-18,-2.203098814490545e-16,0.99622469804642455,0.24813868422663063,5.1219023529283474e-21,8.253051225564845e-17,1
144,1.0140845070422535,0.014160156279504121,0.014160156279982888,0.014160156279982888,0.014160156279982888,-6.7258560398977932e-18,2.9982892304125294e-11,0.014160156279982877,2.9982896374014523e-11,1.0408340855860843e-17,-2.2204460492503131e-16,0.99622469804642455,0.2449352682432335,4.3608961893795619e-21,7.6111652960502747e-17,1
145,1.0211267605633803,0.014160156279982888,0.014160156280454325,0.014160156280454325,0.014160156280454325,-6.6832373587079762e-18,3.0454330858351467e-11,0.014160156280454316,3.045433349946336e-11,8.6736173798840355e-18,-2.2377932840100812e-16,0.99622469804642455,0.24171853147226388,4.6537181262233337e-21,7.0795649484438655e-17,1
146,1.028169014084507,0.014160156280454325,0.014160156280918143,0.014160156280918143,0.014160156280918143,-6.6409406165781482e-18,3.0918148962652859e-11,0.014160156280918134,3.0918151719405707e-11,8.6736173798840355e-18,-2.2638141361497333e-16,0.99622469804642455,0.23848864885572801,5.3733652591444678e-21,7.8350683640534758e-17,1
147,1.0352112676056338,0.014160156280918143,0.014160156281374217,0.014160156281374217,0.014160156281374217,-6.5989901584497621e-18,3.1374222390261278e-11,0.014160156281374207,3.1374226133751293e-11,1.0408340855860843e-17,-2.2724877535296173e-16,0.9946624346706936,0.23524579605056795,4.7645603283054394e-21,3.8578830357219234e-17,1
148,1.0422535211267605,0.014160156281374217,0.014160156281822345,0.014160156281822345,0.014160156281822345,-6.557409956908473e-18,3.1822350877413281e-11,0.014160156281822336,3.182235377985343e-11,8.6736173798840355e-18,-2.2898349882893854e-16,0.99153179562230898,0.23199014941910842,5.1086674631274989e-21,6.3914251431494521e-17,1
149,1.0492957746478873,0.014160156281822345,0.014160156282262359,0.014160156282262359,0.014160156282262359,-6.5162225976370622e-18,3.2262365036938049e-11,0.014160156282262349,3.2262368124258423e-11,1.0408340855860843e-17,-2.3245294578089215e-16,0.99151979975482141,0.22872188601946569,5.7439421735682242e-21,8.3595410837296231e-17,1
150,1.056338028169014,0.014160156282262359,0.014160156282694104,0.014160156282694104,0.014160156282694104,-6.4754489527075755e-18,3.2694109966328359e-11,0.014160156282694094,3.2694113041853434e-11,1.0408340855860843e-17,-2.3332030751888055e-16,0.99151979975482141,0.22544118359591814,4.8704394467122269e-21,1.8337406775456001e-16,1
151,1.0633802816901408,0.014160156282694104,0.014160156283117415,0.014160156283117415,0.014160156283117415,-6.4351094555693005e-18,3.3117420687648182e-11,0.014160156283117406,3.3117423733908247e-11,8.6736173798840355e-18,-2.3765711620882257e-16,0.99151979975482141,0.2221482205692393,5.3270431448414982e-21,1.1788741491893636e-16,1
152,1.0704225352112677,0.014160156283117415,0.014160156283532181,0.014160156283532181,0.014160156283532181,-6.3952238439910073e-18,3.3532186217844743e-11,0.014160156283532172,3.3532189178120397e-11,8.6736173798840355e-18,-2.3776553642607112e-16,0.99151979975482141,0.21884317602699505,4.4469229730850768e-21,5.563411094430489e-17,1
153,1.0774647887323945,0.014160156283532181,0.014160156283938298,0.014160156283938298,0.014160156283938298,-6.3558106642007102e-18,3.3938303741838473e-11,0.014160156283938288,3.3938307025804804e-11,1.0408340855860843e-17,-2.3852447794681098e-16,0.99151979975482141,0.21552622971380347,5.7174723939665273e-21,8.15487018468813e-17,1
154,1.0845070422535212,0.014160156283938298,0.014160156284335689,0.014160156284335689,0.014160156284335689,-6.3168878599361597e-18,3.4335694896643082e-11,0.01416015628433568,3.4335697479681571e-11,8.6736173798840355e-18,-2.4112656316077619e-16,0.99151979975482141,0.2121975620215599,5.9557004103817993e-21,4.6437923466136095e-17,1
155,1.091549295774648,0.014160156284335689,0.014160156284724303,0.014160156284724303,0.014160156284724303,-6.2784730745134918e-18,3.4724308513194371e-11,0.014160156284724293,3.4724311967493371e-11,1.0408340855860843e-17,-2.4286128663675299e-16,0.99151979975482141,0.20885735397962576,6.2203982063987681e-21,1.6341987708288607e-16,1
156,1.0985915492957747,0.014160156284724303,0.014160156285104286,0.014160156285104286,0.014160156285104286,-6.2405820981035334e-18,3.5104291139194718e-11,0.014160156285104275,3.5104294471288711e-11,1.0408340855860843e-17,-2.437286483747414e-16,0.99151979975482141,0.20550578724498372,5.2542512509368318e-21,8.4070214538079109e-17,1
157,1.1056338028169015,0.014160156285104286,0.014160156285476025,0.014160156285476025,0.014160156285476025,-6.2032301110695049e-18,3.5476030218901955e-11,0.014160156285476014,3.5476033569126209e-11,1.0408340855860843e-17,-2.454633718507182e-16,0.99151979975482141,0.20214304409235817,5.7836468429707695e-21,1.4325687305370152e-16,1
158,1.1126760563380282,0.014160156285476025,0.014160156285839649,0.014160156285839649,0.014160156285839649,-6.1664310739813964e-18,3.5839654881025485e-11,0.01416015628583964,3.5839657630543087e-11,8.6736173798840355e-18,-2.4719809532669501e-16,0.99151979975482141,0.19876930740430207,5.9292306307801024e-21,6.9221649359905312e-17,1
159,1.119718309859155,0.014160156285839649,0.014160156286195606,0.014160156286195606,0.014160156286195606,-6.1301980289392377e-18,3.6195611365532801e-11,0.014160156286195597,3.6195614214196148e-11,8.6736173798840355e-18,-2.4893281880267182e-16,0.99151979975482141,0.19538476066125127,5.2410163611359833e-21,3.7540348318345914e-17,1
160,1.1267605633802817,0.014160156286195606,0.014160156286544054,0.014160156286544054,0.014160156286544054,-6.0945435392643719e-18,3.6544059735535736e-11,0.014160156286544046,3.6544062914645181e-11,8.6736173798840355e-18,-2.4980018054066022e-16,0.99151979975482141,0.19198958793154564,4.5528020914918643e-21,8.3959372723737915e-17,1
161,1.1338028169014085,0.014160156286544054,0.014160156286885113,0.014160156286885113,0.014160156286885113,-6.0594793573283161e-18,3.6885119393946229e-11,0.014160156286885104,3.6885121693086553e-11,8.6736173798840355e-18,-2.5153490401663703e-16,0.99083524783518973,0.18858397386141842,4.5528020914918643e-21,1.5632565765924608e-16,1
162,1.1408450704225352,0.014160156286885113,0.014160156287218624,0.014160156287218624,0.014160156287218624,-6.0250166852803258e-18,3.7218629401103206e-11,0.014160156287218615,3.721863268968395e-11,8.6736173798840355e-18,-2.5240226575462543e-16,0.98924210561179948,0.18516810366495479,4.0167890545575024e-21,8.4850357137358397e-17,1
163,1.147887323943662,0.014160156287218624,0.014160156287544471,0.014160156287544471,0.014160156287544471,-5.9911657057766166e-18,3.7544477576536822e-11,0.014160156287544462,3.7544479677964482e-11,8.6736173798840355e-18,-2.5413698923060224e-16,0.98924210561179948,0.18174216311401825,5.6645328347631335e-21,1.0311767369418791e-16,1
164,1.1549295774647887,0.014160156287544471,0.014160156287862666,0.014160156287862666,0.014160156287862664,-5.9579358323291043e-18,3.7862671462771321e-11,0.014160156287862657,3.7862673066269004e-11,6.9388939039072284e-18,-2.5587171270657905e-16,0.98924210561179948,0.17830633852814792,4.6057416506952581e-21,1.1384787678194651e-16,1
165,1.1619718309859155,0.014160156287862664,0.014160156288173209,0.014160156288173209,0.014160156288173209,-5.9253356577980493e-18,3.8173215088988016e-11,0.014160156288173201,3.8173218058767944e-11,8.6736173798840355e-18,-2.5760643618255585e-16,0.98924210561179948,0.17486081676442583,3.9175273810511391e-21,8.873385397196698e-17,1
166,1.1690140845070423,0.014160156288173209,0.014160156288476127,0.014160156288476127,0.014160156288476127,-5.8933731139419928e-18,3.8476133194871936e-11,0.014160156288476118,3.8476135472143014e-11,8.6736173798840355e-18,-2.5934115965853266e-16,0.98924210561179948,0.171405785207314,5.9292306307801024e-21,1.7583967065614785e-17,1
167,1.176056338028169,0.014160156288476127,0.014160156288771443,0.014160156288771443,0.014160156288771443,-5.8620554463215514e-18,3.877144869705877e-11,0.014160156288771434,3.8771451327246353e-11,8.6736173798840355e-18,-2.6107588313450947e-16,0.98924210561179948,0.16794143175846393,3.1499037726019294e-21,6.7006667728337058e-17,1
168,1.1830985915492958,0.014160156288771443,0.01416015628905919,0.01416015628905919,0.01416015628905919,-5.8313893361424791e-18,3.9059195415813715e-11,0.014160156289059181,3.9059198583824006e-11,8.6736173798840355e-18,-2.6194324487249787e-16,0.98924210561179948,0.16446794482649763,4.4866276424876221e-21,9.2240986199878653e-18,1
169,1.1901408450704225,0.01416015628905919,0.014160156289339476,0.014160156289339476,0.014160156289339478,-5.8013810676403651e-18,3.9339483092973274e-11,0.014160156289339469,3.9339486529454959e-11,8.6736173798840355e-18,-2.6454533008646308e-16,0.98924210561179948,0.16098551331676095,3.8381180422460484e-21,4.2006288199562979e-17,1
170,1.1971830985915493,0.014160156289339478,0.014160156289612346,0.014160156289612346,0.014160156289612346,-5.7720361771420642e-18,3.9612352423464536e-11,0.014160156289612338,3.9612355062779159e-11,8.6736173798840355e-18,-2.6541269182445149e-16,0.98924210561179948,0.15749432662105003,3.0704944337968387e-21,1.4152514896047523e-16,1
171,1.204225352112676,0.014160156289612346,0.014160156289877842,0.014160156289877842,0.014160156289877842,-5.7433594985071696e-18,3.9877848771309778e-11,0.014160156289877834,3.9877851021330457e-11,8.6736173798840355e-18,-2.680147770384167e-16,0.98924210561179948,0.153994574607311,3.3881317890172014e-21,7.4602998320752897e-17,1
172,1.2112676056338028,0.014160156289877842,0.014160156290135945,0.014160156290135945,0.014160156290135945,-5.7153554603492476e-18,4.0135951278186144e-11,0.014160156290135936,4.0135953588427142e-11,8.6736173798840355e-18,-2.688821387764051e-16,0.98924210561179948,0.1504864476093144,5.6115932755597397e-21,4.9625552219365486e-17,1
173,1.2183098591549295,0.014160156290135945,0.014160156290386663,0.014160156290386663,0.014160156290386663,-5.688028063460301e-18,4.0386668919302048e-11,0.014160156290386654,4.0386671437686594e-11,8.6736173798840355e-18,-2.697495005143935e-16,0.98924210561045955,0.14697013641630371,3.4940109074239889e-21,9.6482136369826149e-17,1
